State,City,Label,Regular,Diesel,Mid,Premium
CA,Santa Cruz-Watsonville,Yesterday,4.754,5.883,5.064,5.18
CA,Santa Cruz-Watsonville,Week Ago,4.867,5.995,5.133,5.276
CA,Santa Cruz-Watsonville,Month Ago,5.157,6.221,5.434,5.593
CA,Santa Cruz-Watsonville,Year Ago,4.707,5.959,5.011,5.082
CA,Santa Rosa,Current,4.738,5.493,4.982,5.144
CA,Santa Rosa,Yesterday,4.761,5.498,4.997,5.159
CA,Santa Rosa,Week Ago,4.868,5.6,5.097,5.245
CA,Santa Rosa,Month Ago,5.247,5.954,5.469,5.629
CA,Santa Rosa,Year Ago,4.535,5.735,4.753,4.89
CA,Stockton-Lodi,Current,4.28,5.378,4.505,4.676
CA,Stockton-Lodi,Yesterday,4.289,5.401,4.512,4.709
CA,Stockton-Lodi,Week Ago,4.375,5.509,4.605,4.784
CA,Stockton-Lodi,Month Ago,4.712,5.905,4.964,5.128
CA,Stockton-Lodi,Year Ago,4.108,5.703,4.367,4.516
CA,Vallejo-Fairfield,Current,4.57,5.41,4.823,4.981
CA,Vallejo-Fairfield,Yesterday,4.588,5.419,4.835,4.992
CA,Vallejo-Fairfield,Week Ago,4.672,5.566,4.929,5.088
CA,Vallejo-Fairfield,Month Ago,5.018,5.891,5.275,5.44
CA,Vallejo-Fairfield,Year Ago,4.326,5.605,4.572,4.722
CA,Ventura,Current,4.806,5.763,5.031,5.172
CA,Ventura,Yesterday,4.829,5.785,5.054,5.191
CA,Ventura,Week Ago,4.905,5.873,5.136,5.27
CA,Ventura,Month Ago,5.222,6.151,5.428,5.575
CA,Ventura,Year Ago,4.562,5.898,4.81,4.936
CA,Visalia-Tulare-Porterville,Current,4.615,5.623,4.793,5.051
CA,Visalia-Tulare-Porterville,Yesterday,4.648,5.68,4.823,5.056
CA,Visalia-Tulare-Porterville,Week Ago,4.721,5.808,4.9,5.147
CA,Visalia-Tulare-Porterville,Month Ago,5.047,6.058,5.268,5.476
CA,Visalia-Tulare-Porterville,Year Ago,4.292,5.667,4.49,4.714
CA,Yolo,Current,4.383,5.169,4.671,4.844
CA,Yolo,Yesterday,4.389,5.191,4.676,4.831
CA,Yolo,Week Ago,4.535,5.357,4.797,5.0
CA,Yolo,Month Ago,4.827,5.734,5.099,5.268
CA,Yolo,Year Ago,4.176,5.522,4.38,4.53
CA,Yuba City,Current,4.154,5.272,4.448,4.579
CA,Yuba City,Yesterday,4.174,5.292,4.42,4.603
CA,Yuba City,Week Ago,4.272,5.446,4.565,4.725
CA,Yuba City,Month Ago,4.724,5.794,5.072,5.283
CA,Yuba City,Year Ago,4.064,5.341,4.311,4.487
CA,El Centro,Current,4.397,5.681,4.666,4.858
CA,El Centro,Yesterday,4.416,5.655,4.681,4.86
CA,El Centro,Week Ago,4.545,5.723,4.84,4.979
CA,El Centro,Month Ago,4.878,5.953,5.105,5.31
CA,El Centro,Year Ago,4.148,5.849,4.399,4.625
CA,Hanford-Corcoran,Current,4.337,5.543,4.52,4.679
CA,Hanford-Corcoran,Yesterday,4.348,5.578,4.493,4.675
